,influencer_username,platform,text
3730,lucymeck1,influencers,"1 multi  2 green or 3 pink   

Bit of bump fashion inspo for Mother’s Day  a baby shower or just to go out a feel fabulous  
I spend 90  of my time in loungewear but it’s lovely to get a little glam and feel good   show of my baby girl bump 

Look 1 multicoloured floral dress
Dress  freshalondon
Shoes  kurtgeiger
Bag  chanelofficial
Earrings  thehoopstation

Look 2 green dress
Dress  scotch soda
Shoes  danielfootwear
Bag  aspinaloflondon

Look 3 short pink
Dress  frenchconnection
Shoes  manoloblahnik
Bag  aspinaloflondon

All non maternity dresses I just sized up"
3731,lucymeck1,influencers,AD This Mother’s Day is going to be extra special for me as I have Roman and bump to celebrate with. Ryan has spoilt me with some beautiful new  theofficialpandora gifts from the babies and they’re pieces I will always treasure  PandoraMothersDay  PandoraMoments
3732,lucymeck1,influencers,"AD  KatieLoxton have a gorgeous selection of personalised bags and gifts which are perfect for Mother’s Day. 

Luckily my mum has got the same initials so I might have to hold one back for me 

Every order comes packaged in these lovely personalised gift bags."
3733,lucymeck1,influencers,"For the days U just want beige comfort food but with all the goodness   
I’ve just added this Cauliflower cheese pasta bake recipe onto the  rwl recipe bank. Hope you enjoy    It’s delish     My brand AD

Any recipe requests please comment below   "
3734,lucymeck1,influencers,"AD I get so many questions about my hair styling tips  maintenance and general haircare routine so I’ve teamed up with  RemingtonUK to answer some of them in a Q A session on their Instagram Head over to  RemingtonUK to get your questions in now and I’ll be answering them throughout the day

 RemingtonUK  LucyLovesRemington"
3735,lucymeck1,influencers,"Bump styling for a Sunday shopping trip 
Blazer   maternity Jeans - River Island  riverisland
Jumper -  forevernew official
Trainers - Puma  puma  pumasportstyle  pumawomen 
Bag - Gucci   Cocoon Club  cocoonclub
Ear rings -  thehoopstation

 some items gifted PR AD"
3736,lucymeck1,influencers,
3737,lucymeck1,influencers,"Romans 2nd bday party 

After Romans 1st birthday was in lockdown I really wanted a super special day for him with all our loved ones. 

Romans had a tough year with his health and seeing him happy   healthy on his second birthday was the best feeling in the world. 

THE SOFT PLAY was so great for all the ages we had which was 6months - 8 years old  thekidscorneruk 

CATERING by my sister  lydiameck I wanted all the kids food to be dairy free so Roman could enjoy everything for once  And lots of lovely food for the adults too. All finger food.

CAKE by  sophiesveganbakes Surrey based specialising in vegan bakes   catering to allergens. I wanted a dairy free  reasonable sized cake that family enjoyed on romans bday with no waste. 

CUPCAKE PARTY BAGS 
By  sophiesveganbakes 
I was mindful of party bags containing lots of plastic so I thought cupcake boxes would be a great alternative  hygienically packaged individually with a clear allergen sticker on the back. 

BALLOON ANIMAL DISPLAY by the fantastic  thedecordistrict even after a car crash en route   only 30mins to set up it was incredible   

 LOW PICNIC TABLES 
 backyardeventsessex provided the tables  blankets   cushions. Then dressed the table with my pastel decorations  animal accessories   food. Surprisingly is they all did sit down and eat together  It was so cute.

ENTERTAINER - mark at  mojientertainers was fab  We saw them at a local event a few weeks before and Roman loved the games  bubbles   balloons so I booked them. 

VENUE -  duskvenue  duskbrentwood looking over Bentley golf course. perfect size  2 staff to help with drinks  setting up   tidying away which was a fantastic help. 

Hope that helps anyone planning a bday party for there little ones. Yes it was a lot of organising but it was soooo worth it "
3738,lucymeck1,influencers,"AD GIVEAWAY  
Happy International Women’s Day 

Swipe right to see those retro hairstyles  I like to surround myself with strong women and having my sisters in my life means everything to me  Christie lives in Singapore  so we have to FaceTime all the time  Lydia works with me directly and I love our relationship so much 

To celebrate International Women’s Day today and all of you amazing women and your achievements  I’ve teamed up with  RemingtonUK who champion empowerment and confidence in men and women all over the globe. In collaboration with  VeryUK  we’re giving you the chance to WIN a  

Spa stayover for two with treatments  3-course evening meal   drinks  breakfast the following morning  a Remington haircare bundle each and  100 spending money 

To enter 
• Comment someone who deserves this and tell us why they’re so inspirational 
• Follow  RemingtonUK   VeryUK and  LucyMeck1 
• Like this post 

Competition will start on 08.03.22 at 6 00pm GMT and close 22.03.22 at 11 59pm GMT. Winner will be selected at random and contacted directly by  RemingtonUK only. They will never ask for card details. Full T C’s apply and can be found at https //bit.ly/35EtIGI."
3739,lucymeck1,influencers,How is my baby 2 today 
3740,lucymeck1,influencers,"GIVEAWAY  AD 
  250  coastfashion voucher giveaway 

To Enter- 
1.  Like this post
2.  Tag a friend
3.  Make sure you’re both following  lucymeck1 and  coastfashion 
  Share the competition post to Instagram stories for an extra entry.

https //bit.ly/3HiIT4Z"
3741,lucymeck1,influencers,"My baby girl 
The first time Roman saw his little sister "
3742,lucymeck1,influencers,"If you do buy something new  make sure it can grow with you. 

Dress   Coat - French Connection  frenchconnection
Boots - House of CB  houseofcb
Bag - Aspinal of London  aspinaloflondon
Ear rings - Yaayaa London  yaayaalondon

Direct links in my bump looks highlight "
3743,lucymeck1,influencers,"Romans having a weekend with daddy so I’m obviously sat here watching videos of him crying my eyes out  This was him leaving today feeling very emotional today I think it’s a combination of pregnancy  being away from my boys  I had the flu jab   whooping cough jab yesterday so not feeling the best   watching the awful devastation in Ukraine. I cannot imagine worrying for your children’s safety like that. 
My heart is breaking "
3744,lucymeck1,influencers,"Behind the scenes on my  hellomag shoot 
That’s out now. 

 celena hancock  clairehealeyhair  kelvinstylist dream team "
3745,lucymeck1,influencers,"Bump friendly fashion 
day - date night looks 

What’s your fav 1 2 3 or 4   

I’ve had lots of requests for more pregnancy fashion so I put together some of my favourite looks to share with your guys 

Casual look  jeans and blazer 
Blazer   Jeans - River Island  riverisland
Jumper -  forevernew official
Trainers - Puma  puma
Bag - Gucci   Cocoon Club  cocoonclub
Ear rings -  thehoopstation

Brunch with the girls  brown tonal dress with camel coat 
Dress   Coat -  frenchconnection
Boots -  houseofcb
Bag -  aspinaloflondon
Ear rings -  yaayaalondon

Shopping trip  pink look 
Cardigan - Jigsaw  insidejigsaw
Top -  forevernew official
Trousers - Me Em  me andem
Bag -  gucci    cocoonclub
Ear rings -  thehoopstation

Date night  leather suited look 
Blazer -  frenchconnection 
Trousers   Top -  riverisland
Shoes -   kurtgeiger
Bag - Paco Rabanne    cocoonclub

 Some items are PR gifts AD"
3746,lucymeck1,influencers,Just realised I’m in the 3rd trimester eekkkkk how am I here already hahah  starting to all feel very real  
3747,lucymeck1,influencers,Excited to share a preview of my  hellomag shoot with Roman  and some very special baby news. Click the link in bio  and all will be revealed   
3748,lucymeck1,influencers,"AD Day out with bump 

Dress is  newlook not maternity 
I’m wearing my normal size 8  it’s super stretchy for bump but I can wear it after buba comes which I’m very happy about  "
3749,lucymeck1,influencers,Good morning  who knew 20mins getting ready alone would be such a treat   mumlife 
3750,lucymeck1,influencers, AD Introducing NIVEA’s first hyaluronic acid skincare range  with PURE Hyaluronic Acid. The lightweight gel provides 72H hydration - your skin is plumped up with moisture from within  leaving your skin so soft and smelling amazing and no grease  You need to try it to believe me.  nivea uk  superdrug
3751,lucymeck1,influencers,"Then VS now 

Not so much glamour but sooo much more love the longer we are together. 

We have had so many incredible adventures but none that are as rewarding as growing our beautiful family.

You may leave dirty socks in some odd places   lose things on a daily basis which is infuriating  but you are the glue in our family. 
You shower me   Roman with kisses   love everyday and we love you so much for making us feel so special. 
Thank you for being so kind  generous   supportive everyday 

Happy Valentine’s day to my handsome hubby to be   the best daddy to your soon to be 3 children  

 ryanthomas84"
